           1 -0.37488882451793037        2.0532168115961189E-002
           2   4.6351010030793516       -5138.1906987678040     
           3  0.23459503178213620        3.4993844627573267E-011
           4   6.8813892451477825       -5138.5260434735583     
           5   4.0014214164330042E-011   8.5832008167585627E-011
           6   35.854504396399392       -15418.131252379269     
           7  0.21259617126122260       -2.5518084173503652E-011
           8   30.042839047388760       -10280.806547769913     
           9   3.7582131851010558E-011   5.4738880095328568E-011
          10  -1.1372236485840403E-010   2.0525803279269894E-011
          11   5.6799009939823009E-012  -6.6725847069903921E-011
          12   4.9214632369398714E-011   3.7084113557739329E-011
          13   100.37424162917358       -25709.218956484390     
          14  -2.9710456317388889E-011   1.8756640685069215E-010
          15  0.39638772237182501        2.2776752706121783E-011
          16   69.925125191892761       -15430.831756149324     
          17   1.1361578344804002E-011   1.1439177383110177E-010
          18   2.8421709430404007E-014   3.5418779020801594E-010
          19   2.5052759866639462E-010  -7.6845196872454835E-011
          20   202.25375093209709       -36019.451391053706     
          21   2.8421709430404007E-014   1.2710854591091447E-010
          22   6.8139272002554208E-011   9.6918473246887515E-011
          23  0.29086975321716763       -2.2057434004296717E-012
          24   129.56286492943744       -20593.615262277279     
          25   1.4901324618676881E-010   1.5328538438552641E-010
          26  -3.2993927034929982E-011   3.4825919925651760E-011
          27  -1.5826628896320472E-010  -4.3247183612038498E-010
          28   1.4384049507043528E-012  -1.7338175339887130E-010
          29  -2.2780000108468812E-011  -3.3773539520609575E-010
          30  -2.5746071941057380E-011   1.2790479786417563E-010
          31   1.1929657262044202E-010   1.8785328848025529E-010
          32   2.8306246235842991E-012  -2.0055601623880648E-010
          33   347.80408062270806       -46356.443622059276     
          34   1.4493806155257971E-010  -2.5671909043012420E-011
          35  -1.0659206850505143E-010   2.2733814830644405E-010
          36   217.11873779618708       -25774.626786487999     
          37  0.37391805667365308       -2.8461330514595318E-012
          38  -1.0977885267493548E-011   1.7169465849065091E-010
          39   3.2960656426439527E-010  -3.2380143011323526E-010
          40  -4.5574211071652826E-011   6.5551120087548043E-010
          41  -2.5712765250318625E-011   1.3084894279202786E-010
          42  -4.7565951177830357E-011   2.7278446168566006E-010
          43   7.7183415214676643E-010   7.2763395309038970E-010
          44  -4.0026648662205844E-011   5.3131055111066416E-011
          45   539.41498573813101       -56722.232815523326     
          46  -3.9505110294157930E-010   5.5705307033804274E-010
          47   2.2717472347721923E-010  -8.8479934490237611E-010
          48   9.0992102741438430E-011  -4.5760484290724435E-010
          49  -1.6428813864877156E-010  -9.2113339178467868E-010
          50   376.88095107059769       -30990.878043973622     
          51  0.11384327265726735       -4.5186250574591469E-011
          52  -2.6831026289642068E-010   5.8560800653140177E-010
          53  -5.1545781531991963E-012   2.4155344391374456E-011
          54   1.6358414622885675E-011  -1.0516520987380318E-010
          55   5.0067683332599699E-010   2.8889246550534153E-010
          56   1.2500556145766950E-012   2.8423485787243408E-011
          57   2.5516477819564898E-011  -9.5186969417682121E-011
          58   6.6631855588639155E-010  -1.4227552469492366E-010
          59   2.8546054409162025E-012  -2.8445157340684091E-010
          60  -7.9063422475655898E-011   6.0138338753290554E-011
          61   751.31358296367137       -67085.377213618034     
          62   2.4857360614305435E-010   2.9832669667939626E-010
          63   2.1316282072803006E-013  -1.2672529692281387E-010
          64   3.1243407860870320E-010   2.6729951585480194E-010
          65   1.3896830353132827E-009   2.1562129859376000E-010
          66  -9.6373131697191639E-011  -1.7106316363424412E-010
          67  -3.1472158212864088E-010   2.5548985149725922E-010
          68  0.12776041293578574        3.6757930033104458E-011
          69   637.81966649130652       -36118.731372758004     
          70  -1.5978685041773133E-010  -6.9005068326077890E-010
          71  -4.2732928307032125E-011  -3.7205794001238246E-011
          72  -4.0915715260325669E-010  -1.1662759646924314E-009
          73   4.0918557431268709E-010   2.6138557984722866E-010
          74   3.1257485488822567E-010   1.3866063852674415E-009
          75  -1.1914202957541420E-010   8.2519768795918935E-011
          76  -1.4465086906056968E-009   6.4197536175925052E-012
          77  -1.8506618459923629E-010   2.2158630486046604E-010
          78   945.65326510867749       -77307.732466415546     
          79  -1.0793144156195922E-011  -1.4226841926756606E-011
          80  -5.0050630306941457E-010  -2.4716229063415085E-010
          81  -1.9609380785823305E-010  -3.4106051316484809E-010
          82   8.0743234320834745E-010  -2.6147120024688775E-009
          83  -1.6013501635825378E-010  -4.1395509242647677E-010
          84  -1.4559553562776273E-010  -1.6762369270395538E-010
          85  -2.0865647685047440E-002   1.9209571433531636E-011
          86   3276.2005264074896       -41314.155559817555     
