           1   1.1380001814240184        2.6870503814889091E-002
           2  -13.687242732534232       -1043.2721628834054     
           3 -0.15530527758049351       -7.7784445551287718E-012
           4  -20.496966953134699       -1043.1102151839664     
           5   5.9259264162392356E-012  -3.9968028886505635E-012
           6  -105.58769277111736       -3130.8573274490282     
           7 -0.14977301885523819       -1.8732237982987954E-011
           8  -89.615041674610396       -2087.1232334895408     
           9   4.2121861554278439E-012  -5.3432813729159534E-012
          10   1.2335021892795339E-011  -2.4102320139718358E-010
          11  -1.4534151659972849E-011   9.1304741545172874E-012
          12  -1.0594192190183094E-011  -4.7606363295926712E-011
          13  -293.06430336868010       -5222.0095462161134     
          14  -1.4644285784015665E-011   5.3816506806469988E-011
          15 -0.31696271762192829        6.7230665479200979E-012
          16  -207.74577670832713       -3133.6828765440637     
          17   1.2704504115390591E-011   1.7773338356619206E-011
          18   1.5347723092418164E-012   2.3476331989513710E-010
          19  -3.7672975850000512E-011   1.6655121726216748E-010
          20  -583.79033685377294       -7321.7120948475294     
          21  -3.9506176108261570E-012  -4.2398085042805178E-011
          22   3.7246650208544452E-011   3.3864466786326375E-011
          23 -0.23015417208183386        1.3084144878661164E-011
          24  -379.93826470615522       -4185.8897329121583     
          25  -4.9936943469219841E-011  -6.8439476308412850E-011
          26  -1.0814016349058875E-011  -1.6754597709223162E-011
          27   1.7564616427989677E-011   3.0254909688665066E-011
          28   2.9036328896836494E-011  -4.8011372655309970E-011
          29   3.6379788070917130E-011   8.6117779574124143E-012
          30  -7.0786931871680281E-011  -1.3756107364315540E-011
          31   6.0936145018786192E-011  -4.4289549805398565E-010
          32   9.6989083431253675E-012  -5.1528559197322465E-011
          33  -990.47061054812730       -9440.5606459179107     
          34  -2.8606450541701633E-011   3.9165115595096722E-011
          35   3.4319214137212839E-012  -3.5856828617397696E-010
          36  -614.99185113242595       -5250.9526809191402     
          37 -0.33885936046498477       -9.6180841069326561E-012
          38   2.8421709430404007E-012   3.6497738165053306E-010
          39   3.7616132431139704E-011  -8.3872464529122226E-011
          40   4.8657966544851661E-011   2.6579982659313828E-010
          41   9.4217966761789285E-012  -5.3702819968748372E-011
          42   3.2660096849213005E-011  -9.5042196335271001E-011
          43  -7.2134298534365371E-011   8.7766238721087575E-011
          44   9.2228447101661004E-012   3.1093350116861984E-011
          45  -1531.1807729064885       -11602.133567992989     
          46   3.2166269647859735E-011  -5.8000182434625458E-010
          47  -2.2140511646284722E-010  -1.2832401807827409E-011
          48  -7.0485839387401938E-011  -6.2495786323779612E-011
          49  -6.1106675275368616E-012   1.7575985111761838E-010
          50  -935.03933582802483       -6341.2931922170201     
          51 -0.14359464344680006        1.7311818645282528E-011
          52   3.8980374483799096E-011   3.3526248444104567E-010
          53  -6.4623861817381112E-012  -1.9767298908845987E-011
          54  -3.4308555996176437E-011   1.2668976978602586E-011
          55   1.2789769243681803E-010   2.6483348847250454E-010
          56   7.3763217756095401E-012  -3.3026026358129457E-011
          57  -4.2224002072543954E-011  -8.3744566836685408E-011
          58  -1.1726797310984693E-010   4.3218051359872334E-010
          59   6.0481397667899728E-011   3.8880898500792682E-011
          60  -5.5052851166692562E-011   7.6145312277731136E-011
          61  -2229.2440163381762       -13863.691915978816     
          62   2.1255885940263397E-011   3.1172930903267115E-010
          63  -2.0486368157435209E-010  -5.0198423195979558E-010
          64   4.4355630279824254E-011  -9.1972651716787368E-011
          65   1.1516476661199704E-010   2.3351276468019933E-010
          66   6.3849370235402603E-011  -6.7075234255753458E-011
          67   5.5582205504833837E-012   1.3199041859479621E-010
          68 -0.19715475183386455       -6.7661432012755540E-012
          69  -1384.0385190023421       -7507.2386325119733     
          70  -4.8430592869408429E-011   6.2232174968812615E-010
          71   3.1427305202669231E-011  -2.4475643733978814E-011
          72  -6.0225602283026092E-011  -2.6133761821256485E-011
          73  -4.0358827391173691E-012  -7.3612227424746379E-012
          74  -5.9941385188722052E-011  -1.6063950170064345E-010
          75  -2.2701840407535201E-011   1.3567813539339113E-010
          76  -2.6034285838250071E-011  -5.1380766308284365E-010
          77   2.4819257760100299E-011   4.5451997721102089E-010
          78  -3071.4728570133680       -16360.613258195468     
          79   4.8174797484534793E-012   7.8212991638793028E-012
          80   1.4023271432961337E-010   6.0617821873165667E-010
          81   1.8402346313450835E-010   3.9915448724059388E-010
          82   1.1777956387959421E-010  -9.2086338554508984E-011
          83   8.3929307947983034E-011  -1.2184386832814198E-010
          84  -2.5920599000528455E-011  -5.6729732023086399E-010
          85  -4.2415273958146982E-002   4.7086778920402139E-012
          86  -2298.9758303778731       -8741.8399935066991     
          87  -6.1122218397713368E-012  -2.3149482331064064E-011
          88  -1.5438672562595457E-010  -2.7296209736960009E-010
          89  -2.1685764295398258E-011  -9.9936059427818691E-011
          90  -1.3008616406295914E-010   1.5830892152735032E-010
          91  -2.4105162310661399E-012   1.2285283901292132E-011
