           1   5.1159076974727213E-012  -3.8070879782026168E-011
           2  -2.2168933355715126E-012  -4310.2651207251447     
           3  -8.1854523159563541E-012   3.3594460546737537E-011
           4   2.9331204132176936E-011  -4310.2651207252220     
           5   3.8198777474462986E-011   8.2424733705011022E-011
           6  -2.7284841053187847E-012  -12930.795362175497     
           7   9.8054897534893826E-013  -2.4492408101650653E-011
           8  -4.0927261579781771E-012  -8620.5302414504640     
           9   3.6088465549255488E-011   5.2523319027386606E-011
          10  -1.0913936421275139E-010   1.9696244635269977E-011
          11   5.4569682106375694E-012  -6.4126481902349042E-011
          12   4.7236881073331460E-011   3.5470293369144201E-011
          13   7.3669070843607187E-011  -21551.325603625864     
          14  -2.8649083105847239E-011   1.8006574009632459E-010
          15  -7.6738615462090820E-012   2.1870505406695884E-011
          16   1.3096723705530167E-010  -12930.795362175486     
          17   1.0913936421275139E-011   1.0983747245063569E-010
          18   0.0000000000000000        3.4003733162535354E-010
          19   2.4044766178121790E-010  -7.3669070843607187E-011
          20   1.3642420526593924E-010  -30171.855845076476     
          21   0.0000000000000000        1.2201439858472440E-010
          22   6.5483618527650833E-011   9.2768459580838680E-011
          23   1.7053025658242404E-013  -2.1209700662438991E-012
          24  -1.6916601452976465E-010  -17241.060482901179     
          25   1.4324541552923620E-010   1.4733814168721437E-010
          26  -3.1675995160185266E-011   3.3423930290155113E-011
          27  -1.5279510989785194E-010  -4.1524117477820255E-010
          28   1.3642420526593924E-012  -1.6643753042444587E-010
          29  -2.1827872842550278E-011  -3.2426328289147932E-010
          30  -2.4726887204451486E-011   1.2278178473934531E-010
          31   1.1459633242338896E-010   1.8003731838689419E-010
          32   2.7284841053187847E-012  -1.9236523485233192E-010
          33   1.5825207810848951E-010  -38792.386086526603     
          34   1.3915268937125802E-010  -2.4556356947869062E-011
          35  -1.0197709343628958E-010   2.1827872842550278E-010
          36   4.0927261579781771E-011  -21551.325603625843     
          37   9.2086338554508984E-012  -2.7284841053187847E-012
          38  -1.0913936421275139E-011   1.6490275811520405E-010
